job;marital;education;default;housing;loan;month;day_of_week;campaign;cons.conf.idx;euribor3m;nr.employed;y;log_age;log_duration
5;0;3;0;1;0;0;4;4;-36.4;4.86;5191.0;0;3.4965075614664802;5.25227342804663
3;0;2;0;0;2;1;4;1;-41.8;4.961;5228.1;0;4.02535169073515;4.406719247264253
7;0;0;0;1;0;5;3;4;-36.1;4.965;5228.1;1;4.04305126783455;5.961005339623274
2;1;1;1;0;0;4;4;1;-42.7;4.958;5228.1;0;3.1780538303479458;2.70805020110221
4;0;2;0;1;0;0;1;2;-36.4;4.858;5191.0;0;3.6635616461296463;2.833213344056216
0;0;6;0;0;2;0;2;1;-36.4;4.857;5191.0;0;3.6888794541139363;5.043425116919247
0;2;6;1;0;0;1;4;3;-41.8;4.958;5228.1;0;3.9889840465642745;5.82600010738045
2;1;2;0;1;0;1;1;2;-41.8;4.864;5228.1;0;3.2188758248682006;5.236441962829949
0;0;0;1;1;0;0;1;3;-46.2;1.281;5099.1;1;3.58351893845611;6.85751406254539
2;0;2;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.871201010907891;5.662960480135946
2;1;2;0;0;0;5;4;1;-36.1;4.964;5228.1;0;3.4657359027997265;5.327876168789581
2;0;2;0;0;2;4;0;2;-42.7;4.963;5228.1;0;3.871201010907891;5.0369526024136295
5;0;2;1;0;0;0;1;3;-36.4;4.858;5191.0;0;3.4011973816621555;4.276666119016055
2;2;1;0;1;0;0;3;2;-36.4;4.857;5191.0;0;3.713572066704308;5.680172609017068
7;2;5;1;0;0;4;3;1;-42.7;4.962;5228.1;0;3.9889840465642745;4.948759890378168
2;1;2;0;0;0;6;2;1;-34.8;0.639;5008.7;1;3.367295829986474;5.3706380281276624
0;1;1;0;0;0;1;2;2;-41.8;4.865;5228.1;0;3.332204510175204;4.624972813284271
2;0;2;0;1;0;0;3;2;-36.4;4.857;5191.0;0;3.4011973816621555;5.181783550292085
2;0;2;0;0;0;0;4;3;-36.4;4.855;5191.0;0;3.9889840465642745;6.133398042996649
3;0;0;1;1;0;0;3;1;-36.4;4.857;5191.0;0;3.4965075614664802;4.406719247264253
8;2;4;0;0;0;1;3;8;-41.8;4.864;5228.1;0;3.828641396489095;4.962844630259907
2;2;2;0;1;0;1;0;3;-41.8;4.959;5228.1;0;3.6375861597263857;3.912023005428146
1;0;1;0;1;0;4;4;1;-42.7;4.968;5228.1;0;3.6375861597263857;4.394449154672439
0;0;1;0;0;0;0;1;1;-36.4;4.856;5191.0;0;3.4965075614664802;5.4510384535657
2;0;2;0;1;0;0;0;1;-36.4;4.864;5191.0;0;3.2188758248682006;4.02535169073515
2;1;2;1;0;0;0;0;10;-46.2;1.25;5099.1;0;3.367295829986474;4.6443908991413725
1;0;1;0;0;0;0;2;2;-46.2;1.244;5099.1;0;4.04305126783455;4.836281906951478
2;1;2;0;1;0;5;1;1;-36.1;4.965;5228.1;0;3.58351893845611;4.955827057601261
2;0;2;0;1;0;4;4;5;-42.7;4.968;5228.1;0;3.9889840465642745;2.1972245773362196
4;1;2;0;1;0;0;3;3;-36.4;4.856;5191.0;0;3.2188758248682006;5.5093883366279774
3;0;2;0;1;0;0;1;4;-36.4;4.856;5191.0;0;3.713572066704308;4.867534450455582
6;0;2;0;0;0;7;3;1;-47.1;1.405;5099.1;0;3.9889840465642745;5.817111159963204
0;2;4;1;1;0;0;1;1;-46.2;1.281;5099.1;0;3.6635616461296463;4.61512051684126
3;2;2;1;1;0;0;0;1;-46.2;1.313;5099.1;0;4.007333185232471;4.02535169073515
2;0;1;0;1;0;0;2;3;-36.4;4.857;5191.0;0;3.6888794541139363;5.075173815233827
9;0;2;1;0;0;0;3;1;-36.4;4.857;5191.0;0;3.7612001156935624;6.049733455231958
7;0;5;0;1;0;0;2;2;-46.2;1.354;5099.1;1;4.394449154672439;6.424869023905388
5;2;3;0;0;0;0;2;1;-46.2;1.264;5099.1;0;3.7612001156935624;4.962844630259907
5;0;1;0;0;0;5;3;1;-36.1;4.968;5228.1;0;3.7376696182833684;5.236441962829949
1;0;4;0;1;0;2;3;2;-42.0;4.153;5195.8;0;3.4011973816621555;5.0369526024136295
1;1;0;1;1;2;1;2;2;-41.8;4.865;5228.1;0;3.1780538303479458;5.402677381872279
10;0;6;1;0;0;5;0;5;-36.1;4.963;5228.1;0;3.9318256327243257;2.302585092994046
4;0;5;1;1;2;0;1;7;-36.4;4.859;5191.0;0;3.9318256327243257;4.51085950651685
0;0;1;1;1;0;4;2;3;-42.7;4.962;5228.1;0;3.6375861597263857;4.499809670330265
0;0;5;1;0;2;5;2;1;-36.1;4.965;5228.1;0;3.8066624897703196;5.231108616854587
2;2;2;1;1;0;5;0;1;-36.1;4.963;5228.1;0;3.9318256327243257;4.454347296253507
2;0;2;1;1;0;0;0;6;-36.4;4.859;5191.0;0;3.784189633918261;5.10594547390058
5;0;0;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.9512437185814275;4.624972813284271
2;0;2;0;0;0;0;2;1;-36.4;4.857;5191.0;0;3.8918202981106265;5.356586274672012
5;0;3;0;0;0;0;3;1;-36.4;4.856;5191.0;0;3.8918202981106265;4.04305126783455
10;0;4;0;1;0;0;0;4;-36.4;4.864;5191.0;0;3.9512437185814275;3.9889840465642745
3;0;2;0;1;0;2;4;4;-42.0;4.076;5195.8;0;3.4657359027997265;4.290459441148391
1;0;1;0;1;0;4;4;3;-42.7;4.963;5228.1;0;3.295836866004329;5.214935757608986
2;2;1;0;0;0;0;3;8;-46.2;1.291;5099.1;0;3.784189633918261;5.153291594497779
2;1;2;0;1;0;0;1;7;-46.2;1.281;5099.1;0;3.4965075614664802;1.791759469228055
1;0;0;0;1;0;4;3;2;-42.7;4.961;5228.1;0;3.4011973816621555;4.248495242049359
2;1;2;0;0;0;4;4;1;-42.7;4.958;5228.1;0;3.4657359027997265;4.564348191467836
0;0;3;1;0;2;1;3;3;-41.8;4.961;5228.1;0;3.58351893845611;4.624972813284271
9;0;1;0;0;0;4;1;1;-42.7;4.963;5228.1;0;3.8918202981106265;4.584967478670572
1;1;5;1;0;2;0;4;2;-46.2;1.266;5099.1;0;3.871201010907891;4.663439094112067
5;0;3;0;0;0;5;0;8;-36.1;4.964;5228.1;1;3.871201010907891;5.817111159963204
0;0;5;0;1;0;0;1;2;-36.4;4.857;5191.0;0;3.7376696182833684;6.1224928095143865
2;0;1;0;0;0;0;1;3;-46.2;1.334;5099.1;0;3.332204510175204;5.680172609017068
6;0;2;1;0;2;5;4;1;-36.1;4.968;5228.1;0;3.9512437185814275;4.770684624465665
6;1;2;0;0;0;4;3;2;-42.7;4.961;5228.1;0;3.1354942159291497;5.749392985908253
0;0;4;0;0;0;0;1;1;-36.4;4.858;5191.0;0;3.58351893845611;5.117993812416755
2;2;2;1;1;0;5;3;2;-36.1;4.966;5228.1;0;3.7612001156935624;4.709530201312334
1;2;1;1;0;0;0;4;1;-46.2;1.327;5099.1;0;3.4339872044851463;5.4638318050256105
9;0;5;0;0;0;5;1;2;-36.1;4.964;5228.1;0;3.8918202981106265;5.043425116919247
0;0;0;0;0;0;4;2;3;-42.7;4.962;5228.1;0;3.58351893845611;4.382026634673881
6;2;5;0;1;0;0;0;2;-36.4;4.855;5191.0;0;3.8501476017100584;5.484796933490655
5;1;3;0;2;1;5;2;7;-36.1;4.963;5228.1;0;3.4339872044851463;5.308267697401205
3;0;3;1;1;0;1;2;1;-41.8;4.961;5228.1;0;3.828641396489095;4.477336814478207
0;0;0;1;0;0;5;3;3;-36.1;4.966;5228.1;0;3.9889840465642745;6.0844994130751715
2;0;2;0;1;0;0;4;3;-46.2;1.27;5099.1;0;3.5553480614894135;5.7745515455444085
2;2;1;0;1;0;0;4;10;-36.4;4.86;5191.0;0;3.6109179126442243;3.9318256327243257
0;0;0;1;0;0;1;2;1;-41.8;4.865;5228.1;0;3.784189633918261;4.990432586778736
2;1;1;0;0;0;4;3;5;-42.7;4.961;5228.1;0;3.4965075614664802;6.210600077024653
1;2;6;0;1;0;0;0;3;-46.2;1.313;5099.1;0;4.04305126783455;6.003887067106539
2;1;6;0;1;2;0;0;4;-36.4;4.857;5191.0;0;3.6635616461296463;5.389071729816501
9;0;5;0;1;0;0;1;2;-46.2;1.334;5099.1;0;3.7612001156935624;4.762173934797756
1;0;1;0;2;1;0;2;2;-36.4;4.857;5191.0;0;3.4657359027997265;4.276666119016055
5;1;2;0;1;0;0;2;2;-46.2;1.244;5099.1;0;3.367295829986474;4.219507705176107
2;2;1;0;0;2;0;2;2;-46.2;1.299;5099.1;0;3.5553480614894135;4.406719247264253
2;0;1;0;1;0;0;1;2;-46.2;1.27;5099.1;0;3.8501476017100584;4.59511985013459
6;0;2;0;0;0;2;4;1;-42.0;4.076;5195.8;0;3.6109179126442243;5.529429087511423
5;1;2;1;1;0;7;2;1;-47.1;1.405;5099.1;0;3.5553480614894135;6.568077911411976
4;0;0;0;0;2;4;4;1;-42.7;4.963;5228.1;0;3.6109179126442243;5.14166355650266
5;0;1;1;0;0;5;1;2;-36.1;4.964;5228.1;0;3.58351893845611;4.718498871295094
2;0;0;0;1;0;5;4;1;-36.1;4.968;5228.1;0;3.912023005428146;4.430816798843313
2;1;2;0;1;0;5;2;1;-36.1;4.965;5228.1;0;3.4011973816621555;4.90527477843843
0;0;0;0;0;0;4;3;1;-42.7;4.961;5228.1;0;3.4965075614664802;4.882801922586371
2;1;1;0;1;2;4;3;6;-42.7;4.961;5228.1;0;3.6109179126442243;5.407171771460119
4;2;2;0;1;2;0;0;1;-46.2;1.25;5099.1;0;3.8066624897703196;4.890349128221754
2;1;2;0;1;0;2;0;2;-42.0;4.021;5195.8;0;3.4011973816621555;5.552959584921617
6;2;2;0;1;0;0;1;2;-46.2;1.334;5099.1;0;3.9318256327243257;5.84354441703136
4;1;0;0;1;0;0;2;10;-36.4;4.858;5191.0;0;3.8918202981106265;4.060443010546419
5;1;2;0;0;0;5;4;5;-36.1;4.962;5228.1;0;3.4339872044851463;6.86484777797086
2;1;2;0;0;0;4;0;1;-42.7;4.962;5228.1;0;3.6888794541139363;5.521460917862246
5;0;3;0;1;2;5;4;2;-36.1;4.963;5228.1;0;3.713572066704308;6.8001700683022
0;0;5;1;0;0;0;4;1;-36.4;4.86;5191.0;0;3.8918202981106265;5.641907070938114
5;2;3;0;0;0;0;0;1;-36.4;4.855;5191.0;0;3.6635616461296463;4.90527477843843
5;0;4;0;1;2;0;3;1;-36.4;4.857;5191.0;0;3.871201010907891;5.1647859739235145
3;0;5;1;1;0;4;4;2;-42.7;4.958;5228.1;0;3.912023005428146;5.459585514144159
0;0;6;0;0;0;5;1;3;-36.1;4.964;5228.1;0;3.9889840465642745;4.59511985013459
0;0;6;1;1;2;0;1;1;-36.4;4.856;5191.0;0;3.6375861597263857;5.198497031265826
0;0;5;0;1;0;5;3;2;-36.1;4.968;5228.1;0;3.9318256327243257;4.882801922586371
2;1;2;1;1;0;0;1;4;-36.4;4.859;5191.0;0;3.58351893845611;4.762173934797756
0;0;4;0;0;0;2;3;2;-42.0;4.153;5195.8;0;3.5553480614894135;5.918893854273146
2;0;1;0;1;0;5;2;1;-36.1;4.965;5228.1;0;3.784189633918261;4.836281906951478
0;0;5;0;1;2;0;1;1;-46.2;1.281;5099.1;0;3.7612001156935624;4.23410650459726
5;1;2;0;1;0;5;4;7;-36.1;4.963;5228.1;0;3.4011973816621555;5.209486152841421
5;2;5;0;0;0;0;3;1;-36.4;4.856;5191.0;0;3.713572066704308;5.598421958998375
6;1;2;0;0;0;0;3;2;-36.4;4.856;5191.0;0;3.295836866004329;4.897839799950911
2;1;1;0;0;0;0;0;3;-36.4;4.864;5191.0;0;3.258096538021482;5.075173815233827
5;0;3;0;2;1;0;3;2;-36.4;4.857;5191.0;0;3.58351893845611;5.043425116919247
11;1;1;0;1;0;4;1;1;-33.6;1.029;5076.2;0;3.1780538303479458;4.74493212836325
6;0;2;0;0;0;2;4;6;-42.0;4.076;5195.8;0;3.828641396489095;5.3230099791384085
2;2;0;0;1;0;0;0;4;-36.4;4.857;5191.0;0;3.912023005428146;4.976733742420574
5;0;3;1;0;0;0;3;9;-36.4;4.856;5191.0;0;3.8918202981106265;4.406719247264253
2;0;5;0;0;0;7;0;1;-47.1;1.405;5099.1;0;4.007333185232471;6.306275286948016
0;0;5;0;0;0;5;4;2;-36.1;4.964;5228.1;0;3.9889840465642745;4.6913478822291435
0;2;0;0;0;0;4;1;3;-42.7;4.962;5228.1;0;3.6888794541139363;5.332718793265369
0;0;5;1;0;2;0;1;1;-46.2;1.281;5099.1;0;4.060443010546419;5.153291594497779
3;0;2;0;1;0;4;1;1;-42.7;4.963;5228.1;0;4.060443010546419;5.1647859739235145
2;1;2;0;0;0;5;4;1;-36.1;4.963;5228.1;0;3.58351893845611;5.937536205082426
2;1;2;0;0;0;5;1;1;-36.1;4.964;5228.1;0;3.4011973816621555;4.653960350157523
2;1;2;0;0;0;4;4;1;-42.7;4.958;5228.1;0;3.8066624897703196;6.298949246855942
6;0;2;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.6888794541139363;5.993961427306569
4;0;2;0;1;0;4;2;2;-42.7;4.962;5228.1;0;3.7376696182833684;4.430816798843313
0;0;6;0;0;0;0;3;7;-46.2;1.291;5099.1;0;3.7612001156935624;4.852030263919617
11;1;1;1;1;0;4;3;1;-42.7;4.962;5228.1;0;3.1780538303479458;4.454347296253507
6;0;2;0;1;0;4;2;3;-42.7;4.962;5228.1;0;3.8918202981106265;6.3080984415095305
9;0;5;0;0;0;3;3;1;-37.5;0.879;4963.6;0;4.007333185232471;1.791759469228055
2;0;1;0;0;0;5;0;1;-36.1;4.966;5228.1;0;3.8918202981106265;5.209486152841421
0;0;5;0;1;2;1;3;1;-41.8;4.864;5228.1;0;3.871201010907891;5.673323267171493
2;0;1;0;1;0;5;0;1;-36.1;4.966;5228.1;0;3.8918202981106265;5.017279836814924
0;0;1;1;0;0;0;2;1;-36.4;4.857;5191.0;0;3.6888794541139363;4.584967478670572
1;0;1;0;1;0;0;0;2;-46.2;1.313;5099.1;0;3.5553480614894135;5.707110264748875
5;0;2;0;0;2;0;0;4;-46.2;1.313;5099.1;0;3.713572066704308;5.135798437050262
7;0;2;0;0;0;6;0;1;-50.0;1.531;5099.1;1;4.290459441148391;5.187385805840755
6;1;5;0;1;0;0;2;7;-36.4;4.858;5191.0;0;3.4657359027997265;4.290459441148391
6;0;2;0;0;0;5;1;3;-36.1;4.964;5228.1;0;3.4965075614664802;4.727387818712341
5;0;3;0;0;0;0;1;4;-46.2;1.27;5099.1;0;3.58351893845611;4.454347296253507
5;0;3;0;0;0;2;4;1;-42.0;4.076;5195.8;0;3.6888794541139363;5.19295685089021
0;1;0;0;0;2;4;4;2;-42.7;4.962;5228.1;0;3.2188758248682006;5.356586274672012
3;0;6;0;1;0;5;4;2;-31.4;0.883;5076.2;0;4.0943445622221;4.867534450455582
6;0;2;0;0;0;4;4;1;-42.7;4.968;5228.1;0;3.8066624897703196;5.968707559985366
5;0;2;0;1;0;2;1;2;-42.0;4.12;5195.8;0;3.4965075614664802;4.51085950651685
2;0;2;0;0;0;5;4;7;-36.1;4.963;5228.1;0;3.4339872044851463;5.634789603169249
4;0;2;1;0;0;0;4;2;-36.4;4.86;5191.0;0;3.871201010907891;6.620073206530356
1;0;2;0;0;0;7;2;1;-47.1;1.405;5099.1;0;3.7376696182833684;5.54907608489522
6;0;2;0;1;2;5;3;3;-36.1;4.966;5228.1;0;3.6888794541139363;6.118097198041348
0;0;5;1;1;0;1;1;1;-41.8;4.864;5228.1;0;3.713572066704308;3.6375861597263857
6;2;4;0;1;0;2;4;1;-42.0;4.076;5195.8;0;3.713572066704308;5.5909869805108565
10;0;2;0;1;2;0;4;1;-36.4;4.86;5191.0;0;4.0943445622221;4.718498871295094
1;1;1;0;2;1;0;1;1;-46.2;1.281;5099.1;0;3.4657359027997265;5.8944028342648505
4;1;3;0;0;0;0;2;5;-46.2;1.354;5099.1;1;3.784189633918261;6.652863029353347
1;0;1;0;0;0;4;0;1;-42.7;4.957;5228.1;0;3.2188758248682006;5.099866427824199
0;0;0;0;1;0;4;1;1;-42.7;4.963;5228.1;1;3.4011973816621555;6.895682697747868
2;0;2;0;0;0;1;0;1;-41.8;4.967;5228.1;0;3.2188758248682006;4.6913478822291435
5;2;2;0;0;0;5;4;1;-36.1;4.963;5228.1;0;3.4339872044851463;4.882801922586371
0;0;5;0;2;1;1;4;3;-41.8;4.866;5228.1;0;3.784189633918261;6.154858094016418
5;1;2;0;1;0;4;1;1;-42.7;4.963;5228.1;0;3.367295829986474;5.556828061699537
2;0;2;0;1;0;0;4;1;-36.4;4.855;5191.0;0;3.8501476017100584;3.7376696182833684
2;0;1;0;1;2;0;3;4;-36.4;4.856;5191.0;0;3.2188758248682006;4.8283137373023015
5;0;3;0;1;0;0;0;3;-36.4;4.864;5191.0;1;3.367295829986474;6.786716950605081
10;0;6;1;1;0;5;2;4;-36.1;4.965;5228.1;0;3.970291913552122;3.9318256327243257
4;0;0;1;1;0;5;4;1;-36.1;4.964;5228.1;0;3.58351893845611;6.0063531596017325
0;1;0;0;1;0;1;2;1;-41.8;4.865;5228.1;0;3.8066624897703196;5.220355825078324
5;1;2;0;1;0;8;4;1;-40.4;4.794;5195.8;1;3.4339872044851463;5.0369526024136295
0;0;5;1;0;0;1;3;2;-41.8;4.961;5228.1;0;3.9318256327243257;5.811140992976701
3;0;5;0;0;0;0;3;2;-46.2;1.344;5099.1;1;3.784189633918261;6.86171134048073
0;1;0;0;0;0;4;0;2;-42.7;4.963;5228.1;0;3.1780538303479458;6.300785794663244
2;0;2;0;0;0;5;3;1;-36.1;4.966;5228.1;0;3.6888794541139363;4.820281565605037
1;0;5;0;1;0;0;4;2;-36.4;4.86;5191.0;0;3.6635616461296463;4.836281906951478
0;0;5;1;1;0;0;3;1;-46.2;1.344;5099.1;0;3.784189633918261;6.490723534502507
6;2;2;0;0;0;7;0;1;-47.1;1.479;5099.1;0;3.784189633918261;5.438079308923196
3;0;0;1;0;0;1;2;2;-41.8;4.961;5228.1;0;3.9512437185814275;6.54965074223381
0;0;1;0;0;0;0;1;1;-46.2;1.281;5099.1;1;3.9318256327243257;6.695798917058491
6;0;2;0;0;0;0;0;1;-46.2;1.313;5099.1;1;3.6375861597263857;7.151485463904735
5;0;3;0;1;0;0;0;2;-46.2;1.313;5099.1;0;3.5263605246161616;4.418840607796598
0;1;1;0;1;0;4;1;1;-42.7;4.957;5228.1;0;3.1354942159291497;5.5254529391317835
2;1;2;0;1;0;0;1;1;-36.4;4.856;5191.0;0;3.4011973816621555;3.2188758248682006
0;0;4;0;1;0;0;1;1;-36.4;4.859;5191.0;0;3.258096538021482;5.963579343618446
2;0;4;0;0;2;2;1;2;-42.0;4.12;5195.8;0;3.5263605246161616;4.624972813284271
10;0;6;1;1;0;1;4;1;-41.8;4.866;5228.1;1;4.07753744390572;6.55250788703459
6;2;2;0;1;0;0;3;3;-46.2;1.344;5099.1;0;3.4657359027997265;5.834810737062605
4;1;2;0;0;2;1;1;1;-41.8;4.864;5228.1;0;3.295836866004329;5.081404364984463
8;0;5;1;0;0;5;4;6;-36.1;4.963;5228.1;0;3.6635616461296463;5.407171771460119
0;0;3;0;1;0;0;1;8;-46.2;1.281;5099.1;0;3.367295829986474;3.5263605246161616
5;1;2;0;0;2;5;1;8;-36.1;4.965;5228.1;0;3.7376696182833684;5.616771097666572
6;0;6;1;1;0;4;2;1;-42.7;4.96;5228.1;0;4.0943445622221;5.438079308923196
5;1;2;0;1;2;5;0;2;-36.1;4.964;5228.1;0;3.4011973816621555;4.394449154672439
6;0;2;0;0;0;0;1;3;-46.2;1.281;5099.1;0;3.6375861597263857;5.147494476813453
0;0;4;0;1;0;5;4;2;-36.1;4.963;5228.1;0;3.8918202981106265;4.9344739331306915
2;1;2;0;0;0;0;2;2;-46.2;1.299;5099.1;0;3.4011973816621555;5.44673737166631
0;0;1;0;0;0;0;0;1;-46.2;1.25;5099.1;0;3.713572066704308;5.476463551931511
0;0;0;1;1;0;1;0;2;-41.8;4.967;5228.1;0;4.02535169073515;4.962844630259907
0;1;0;0;0;0;0;1;2;-46.2;1.334;5099.1;0;4.060443010546419;4.844187086458591
0;2;5;0;0;0;7;4;1;-47.1;1.41;5099.1;0;3.9512437185814275;5.673323267171493
2;0;3;0;0;0;4;1;3;-42.7;4.963;5228.1;0;3.4657359027997265;5.153291594497779
4;0;2;0;0;0;5;0;1;-36.1;4.963;5228.1;0;3.4339872044851463;4.290459441148391
5;0;3;0;0;0;5;0;1;-36.1;4.963;5228.1;0;3.5263605246161616;3.58351893845611
7;0;6;0;0;0;5;2;2;-36.1;4.965;5228.1;1;4.0943445622221;6.396929655216146
2;0;2;0;0;0;0;0;3;-46.2;1.313;5099.1;0;3.58351893845611;5.811140992976701
1;2;0;0;1;0;0;4;1;-36.4;4.86;5191.0;0;3.4011973816621555;5.176149732573829
2;1;2;0;0;2;1;0;2;-40.8;1.268;5076.2;0;3.9318256327243257;5.572154032177765
0;0;0;0;0;0;4;2;2;-42.7;4.96;5228.1;0;3.258096538021482;5.0689042022202315
2;0;2;0;0;0;5;4;3;-36.1;4.968;5228.1;0;3.6635616461296463;5.37989735354046
0;0;0;0;1;0;0;3;1;-36.4;4.856;5191.0;0;3.713572066704308;5.375278407684165
10;0;1;1;0;2;0;2;2;-36.4;4.857;5191.0;0;3.7612001156935624;5.796057750765372
3;0;5;0;2;1;0;4;3;-36.4;4.86;5191.0;0;4.0943445622221;4.61512051684126
0;0;4;1;1;0;1;3;7;-41.8;4.864;5228.1;0;3.332204510175204;5.017279836814924
5;0;3;0;0;0;4;1;5;-42.7;4.962;5228.1;0;3.5263605246161616;4.969813299576001
9;2;0;0;0;0;8;1;2;-49.5;0.959;4963.6;0;4.1588830833596715;6.403574197934815
0;0;3;0;0;2;0;1;2;-36.4;4.858;5191.0;0;3.5553480614894135;6.452048954437226
0;0;0;0;0;0;4;3;4;-42.7;4.961;5228.1;0;3.6888794541139363;4.672828834461906
0;1;4;1;1;2;0;4;2;-46.2;1.327;5099.1;0;3.828641396489095;5.501258210544727
2;0;2;0;0;0;1;3;1;-40.8;1.262;5076.2;1;3.4965075614664802;6.536691597591305
7;0;2;0;1;0;8;2;1;-49.5;0.977;4963.6;0;4.30406509320417;5.075173815233827
6;0;1;0;0;0;5;1;1;-36.1;4.965;5228.1;0;3.6888794541139363;5.655991810819852
1;0;1;0;1;0;4;2;3;-42.7;4.962;5228.1;0;3.828641396489095;4.532599493153256
3;2;3;0;0;0;4;4;1;-42.7;4.963;5228.1;0;3.713572066704308;4.276666119016055
5;1;2;1;0;0;5;4;2;-36.1;4.968;5228.1;0;3.4011973816621555;4.634728988229636
2;0;2;0;0;0;0;3;1;-46.2;1.344;5099.1;0;3.784189633918261;5.303304908059076
0;0;1;0;2;1;5;3;10;-36.1;4.965;5228.1;0;3.8501476017100584;5.030437921392435
0;0;5;1;0;0;0;0;1;-36.4;4.859;5191.0;0;3.912023005428146;4.30406509320417
5;1;3;0;0;0;0;2;1;-46.2;1.244;5099.1;0;3.367295829986474;5.501258210544727
0;2;5;0;0;0;0;3;4;-46.2;1.291;5099.1;0;3.9318256327243257;5.749392985908253
0;0;5;0;1;0;0;0;2;-36.4;4.859;5191.0;0;3.9512437185814275;4.912654885736052
2;1;1;0;1;0;7;4;3;-47.1;1.41;5099.1;0;3.295836866004329;5.288267030694535
4;0;0;0;0;0;1;3;1;-41.8;4.864;5228.1;0;3.784189633918261;5.517452896464707
9;0;0;0;1;0;0;2;2;-46.2;1.299;5099.1;0;3.5263605246161616;4.812184355372417
11;1;1;0;0;0;8;2;2;-49.5;1.032;4963.6;1;3.1354942159291497;5.420534999272286
5;1;3;0;1;0;4;3;2;-42.7;4.962;5228.1;0;3.4011973816621555;4.912654885736052
11;1;1;0;0;0;0;2;2;-46.2;1.244;5099.1;0;3.258096538021482;4.727387818712341
5;0;2;0;0;0;0;2;3;-46.2;1.299;5099.1;0;3.5553480614894135;5.568344503761097
5;1;2;0;1;0;4;1;4;-42.7;4.963;5228.1;0;3.1780538303479458;4.948759890378168
9;0;5;1;1;0;4;3;1;-42.7;4.961;5228.1;1;3.6375861597263857;6.964135612418245
2;0;1;0;1;0;0;4;3;-36.4;4.86;5191.0;0;3.58351893845611;5.572154032177765
5;1;2;0;1;0;4;4;3;-42.7;4.968;5228.1;0;3.1780538303479458;5.700443573390687
6;0;2;0;0;0;5;1;2;-36.1;4.964;5228.1;0;3.4339872044851463;5.198497031265826
2;0;2;0;0;0;5;1;1;-36.1;4.965;5228.1;0;3.713572066704308;5.327876168789581
9;0;2;0;0;0;0;4;2;-36.4;4.855;5191.0;0;3.6635616461296463;5.123963979403259
5;2;3;1;1;0;1;2;4;-41.8;4.865;5228.1;0;3.58351893845611;4.499809670330265
7;0;5;1;2;1;0;1;2;-36.4;4.856;5191.0;0;3.8501476017100584;6.089044875446846
5;0;3;0;1;0;7;4;1;-47.1;1.41;5099.1;1;3.4965075614664802;5.652489180268651
0;0;3;0;0;0;2;3;3;-42.0;4.153;5195.8;0;3.5263605246161616;4.90527477843843
5;2;3;1;1;2;0;0;3;-36.4;4.859;5191.0;0;3.7376696182833684;5.655991810819852
0;0;1;0;1;0;2;0;4;-42.0;4.021;5195.8;0;3.9318256327243257;2.3978952727983707
0;1;4;0;0;2;4;1;1;-42.7;4.957;5228.1;0;3.5263605246161616;5.272999558563747
2;1;2;0;0;2;5;3;6;-36.1;4.963;5228.1;0;3.4965075614664802;5.616771097666572
0;0;0;0;1;2;4;2;1;-40.3;0.827;4991.6;0;3.4965075614664802;2.1972245773362196
8;0;5;0;1;0;5;2;2;-36.1;4.965;5228.1;0;3.58351893845611;4.290459441148391
1;0;1;0;1;0;2;4;1;-42.0;4.076;5195.8;0;3.7612001156935624;4.394449154672439
0;0;4;0;0;2;4;2;3;-42.7;4.962;5228.1;0;3.8501476017100584;5.697093486505405
2;0;2;0;0;2;5;1;1;-36.1;4.965;5228.1;0;3.4657359027997265;5.4116460518550396
2;1;2;0;1;0;5;2;3;-38.3;0.898;4991.6;0;3.7376696182833684;6.920671504248683
2;0;2;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.58351893845611;5.5134287461649825
0;2;0;0;2;1;0;2;1;-36.4;4.858;5191.0;0;3.7376696182833684;4.605170185988092
0;1;0;0;1;0;7;4;2;-47.1;1.483;5099.1;0;3.4339872044851463;5.652489180268651
2;2;4;0;1;0;4;2;1;-42.7;4.96;5228.1;0;3.713572066704308;4.948759890378168
5;0;0;0;1;2;4;4;5;-42.7;4.958;5228.1;1;3.4339872044851463;7.1846291527173145
5;1;3;0;1;0;1;0;2;-40.8;1.268;5076.2;1;3.58351893845611;4.983606621708336
1;0;0;0;1;2;0;1;2;-46.2;1.334;5099.1;0;3.828641396489095;5.424950017481403
2;2;1;0;1;0;2;2;3;-42.0;4.191;5195.8;0;3.5553480614894135;3.8918202981106265
5;0;1;0;0;0;0;4;6;-36.4;4.86;5191.0;0;3.4011973816621555;5.356586274672012
5;1;2;0;0;0;0;1;1;-36.4;4.857;5191.0;0;3.5553480614894135;5.683579767338681
6;0;5;1;1;0;0;0;1;-36.4;4.857;5191.0;0;3.8501476017100584;5.247024072160486
6;1;1;0;0;2;0;0;2;-46.2;1.313;5099.1;0;3.5553480614894135;4.867534450455582
5;0;3;0;2;1;0;1;2;-36.4;4.858;5191.0;0;3.6635616461296463;6.354370040797351
2;1;1;0;0;0;4;3;4;-42.7;4.961;5228.1;0;3.6109179126442243;3.8918202981106265
2;1;2;0;1;0;0;2;1;-36.4;4.857;5191.0;0;3.4339872044851463;5.4680601411351315
